@relation 'feature_compiled_all-weka.filters.unsupervised.attribute.Remove-R46-50,53,56-60-weka.filters.unsupervised.attribute.Remove-R2-4,6-26,28-33,36-38,40-47-weka.filters.unsupervised.attribute.Remove-R7'

@attribute NumDots numeric
@attribute NumDash numeric
@attribute PctExtHyperlinks numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute SubmitInfoToEmail numeric
@attribute CLASS_LABEL {0,1}

@data
2,1,0.055556,0.944444,0,0,1
3,0,0,1,1,0,1
3,4,0,0,0,0,1
3,3,0,0,0,0,1
2,1,0,1,1,0,1
2,1,0,1,1,0,1
2,0,0,0.666667,0,0,1
3,2,0,0,0,0,1
2,1,0,1,0,0,1
2,1,0,1,0,0,1
3,0,0,0,0,0,1
2,1,0,0,0,0,1
2,0,0,0,0,0,1
3,0,0,0,0,0,1
3,2,0,0,0,0,1
2,1,0.055556,0.944444,0,0,1
2,0,0,1,0,0,1
3,3,0,0,0,0,1
2,0,0,0,0,0,1
3,0,1,0,1,0,1
2,2,0.85906,0.060403,1,0,1
2,1,0.055556,0.944444,0,0,1
3,1,1,0,1,0,1
3,4,0,0,0,0,1
2,0,0,1,0,0,1
3,3,0,0,0,0,1
3,0,1,0,1,0,1
3,0,1,0,0,0,1
2,0,0.555556,0.444444,0,0,1
6,0,0.785714,0,0,0,1
2,0,0,0,0,0,1
6,0,0.785714,0,0,0,1
6,0,0.785714,0,0,0,1
4,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,2,0,0,1,0,1
2,1,0.055556,0.944444,0,0,1
11,3,0,0,1,0,1
3,4,0,0,0,0,1
2,1,0,0,0,0,1
3,3,0,0,0,0,1
2,1,0.055556,0.944444,0,0,1
2,0,0,0,0,0,1
3,2,0,0,0,0,1
3,2,0,0,0,0,1
3,2,0,0,0,0,1
2,2,0,0,0,0,1
2,2,0,0,0,0,1
2,2,0,0,0,0,1
3,0,0.304348,0,1,0,1
2,0,0,1,0,0,1
3,0,1,0,1,0,1
2,1,0.055556,0.944444,0,0,1
2,0,0.778626,0.198473,1,0,1
2,1,0.055556,0.944444,0,0,1
2,1,0.055556,0.944444,0,0,1
2,1,0.055556,0.944444,0,0,1
2,1,0.055556,0.944444,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
3,2,0,0,0,0,1
2,0,0,0,0,0,1
8,1,0.918367,0.081633,1,0,1
2,2,0,0,0,0,1
2,1,0,0,0,0,1
2,1,0.055556,0.944444,0,0,1
2,0,0,0,0,0,1
3,3,0,0,0,0,1
3,4,0,0,0,0,1
3,3,0,0,0,0,1
3,0,0.85906,0.060403,1,0,1
3,4,0,0,0,0,1
3,0,0,1,1,0,1
3,3,0,0,0,0,1
3,4,0,0,0,0,1
4,0,0,0,1,0,1
3,3,0,0,0,0,1
3,4,0,0,0,0,1
3,0,0.75,0,0,0,1
2,1,0.974359,0,1,0,1
2,0,0,0,0,0,1
3,0,0,0.958904,0,0,1
3,0,0,0,0,0,1
4,1,1,0,1,0,1
3,1,0.972678,0,1,0,1
3,1,0.6,0,0,0,1
2,0,0.75,0,0,0,1
3,2,0.5,0.5,0,0,1
3,2,0.5,0.5,0,0,1
4,0,1,0,1,0,1
2,0,0,0,0,0,1
2,1,0,0,0,0,1
3,0,0.058824,0,0,0,1
2,0,0,0,0,0,1
1,0,0,0,0,0,1
3,3,0.181818,0.818182,1,0,1
3,3,0.181818,0.818182,1,0,1
3,2,0,1,1,0,1
2,1,0,1,1,0,1
2,1,0,1,1,0,1
2,1,0,1,1,0,1
2,1,0,1,1,0,1
3,2,0,1,1,0,1
2,0,0,0,0,0,1
6,0,0,0.923077,0,0,1
6,0,0,0.923077,0,0,1
6,0,0,0.923077,0,0,1
3,2,1,0,1,0,1
3,2,1,0,1,0,1
2,7,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
3,1,0,0,0,0,1
2,0,0.945946,0,1,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
1,0,0.6,0.4,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,1,1,0,1
2,0,0,1,1,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,1,1,0,1
3,0,0,1,0,0,1
3,0,0,0,0,0,1
2,0,0,1,0,0,1
5,1,0.975,0.025,1,0,1
3,3,1,0,1,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,1,1,0,1
3,0,1,0,1,0,1
3,0,0.772727,0.181818,1,0,1
2,1,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,1,1,0,1
2,0,0,1,1,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,0,0,0,1
3,0,1,0,1,0,1
3,2,0.911111,0.088889,1,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
4,1,0.982857,0.011429,1,0,1
2,2,1,0,1,0,1
2,0,0,0,0,0,1
4,4,0,0,1,0,1
3,1,0,0,0,0,1
3,1,0.857143,0,1,0,1
4,1,1,0,1,0,1
3,0,0,1,0,0,1
6,0,1,0,1,0,1
4,1,1,0,1,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,1,0.923077,0,1,0,1
2,0,0,0,0,0,1
3,1,0.909091,0,1,0,1
3,0,1,0,0,0,1
2,0,0,0,0,0,1
2,1,0,1,0,0,1
3,1,0,1,1,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
3,0,0.85906,0.060403,1,0,1
2,0,0,0,0,0,1
3,2,0,0.018182,0,1,1
2,0,0.924528,0,1,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,1,1,0,1
3,2,0,1,0,0,1
3,1,0,0,0,0,1
3,1,0,0,0,0,1
3,1,0,0,0,0,1
3,1,1,0,1,0,1
2,0,0,1,1,0,1
3,0,1,0,1,0,1
3,0,0.6875,0.25,0,0,1
3,1,1,0,1,0,1
2,1,0,0,0,0,1
2,1,0,1,0,0,1
3,0,0,0,0,0,1
2,0,0,1,1,0,1
2,0,0,0,0,0,1
4,3,0,0,0,0,1
2,3,0,1,1,0,1
3,5,0.055556,0.944444,0,0,1
2,8,0,0,0,0,1
2,1,0.090909,0,0,0,1
2,1,0,1,0,1,1
2,1,0,1,0,1,1
2,1,0,1,0,1,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,1,0,0,0,0,1
2,2,0,0,0,0,1
4,0,0,0,0,0,1
5,1,0.888889,0.111111,0,0,1
2,1,0,1,0,1,1
2,15,0,0,0,0,1
2,15,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,1,0,0,1
2,1,0,0,0,0,1
2,0,0,1,0,0,1
3,0,1,0,1,0,1
2,0,0,0.958904,0,0,1
2,1,0,1,1,0,1
3,0,1,0,1,0,1
2,1,0,0,0,0,1
3,1,0,0,0,0,1
3,1,1,0,1,0,1
2,1,0.090909,0,0,0,1
2,1,0.090909,0,0,0,1
4,1,0,0.958904,0,0,1
3,1,0.375,0.5625,0,0,1
2,1,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
5,0,0,0.958904,0,0,1
4,0,0,1,1,0,1
2,3,0,0,0,0,1
2,0,0,0,0,0,1
4,0,0.090909,0.818182,1,0,1
3,5,0.055556,0.944444,0,0,1
4,0,0.090909,0.818182,1,0,1
3,5,0.055556,0.944444,0,0,1
2,1,0,0,0,0,1
5,0,0.873984,0.00813,1,0,1
4,1,0.975,0.025,1,0,1
5,1,1,0,1,0,1
5,1,0.888889,0.111111,0,0,1
2,1,0,0,0,0,1
3,1,0.777778,0,1,0,1
2,2,0,1,1,0,1
3,1,0.918367,0.081633,1,0,1
4,0,0,0.958904,0,0,1
2,1,0,0,0,0,1
2,1,0,0,0,0,1
2,1,0,0,0,0,1
2,1,0,0,0,0,1
2,1,0,0,0,0,1
2,0,0,0,0,0,1
3,0,0,1,0,0,1
3,0,0,1,0,0,1
3,0,0,1,0,0,1
4,1,0.974359,0,1,0,1
3,1,0,0,0,0,1
5,1,0,0,0,0,1
2,0,0,1,1,0,1
4,1,1,0,1,0,1
2,0,0,0,0,0,1
2,2,0,0,0,0,1
2,1,0.304348,0,1,0,1
11,0,1,0,0,0,1
3,1,1,0,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,0,0,0,1
4,0,1,0,0,0,1
2,1,0.029412,0,0,0,1
2,1,0.029412,0,0,0,1
2,1,0,0,0,0,1
4,3,0,0,0,0,1
3,2,0,0,0,0,1
2,0,0,0,0,0,1
2,1,0,0,0,0,1
2,0,0,0,0,0,1
2,2,0,0,0,0,1
3,0,1,0,1,0,1
3,0,0,0,0,0,1
3,1,0.941176,0.058824,1,0,1
2,1,0.914163,0.008584,1,0,1
4,1,0,0,0,0,1
4,0,1,0,1,0,1
2,0,0,0,0,0,1
3,1,0,0,0,0,1
2,1,0,0,0,0,1
2,0,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
2,15,0,0,0,0,1
2,15,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,1,1,0,1
2,0,0,1,1,0,1
2,0,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
4,2,0.772727,0.181818,1,0,1
3,0,0,0,0,0,1
2,0,0,0,0,0,1
2,1,0,0,0,0,1
6,0,1,0,1,0,1
2,1,0,0,0,0,1
2,9,0,0,0,0,1
3,2,0,0,0,0,1
3,1,0,0,0,0,1
4,1,1,0,1,0,1
4,0,1,0,1,0,1
4,1,0,0,1,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,0,1,0,1,0,1
3,0,0,0,0,0,1
2,1,0,0,0,0,1
3,5,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,1,1,0,1
3,1,0,1,0,0,1
3,1,0,1,1,0,1
4,1,0,0,1,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
2,1,0,0,0,0,1
4,0,0,0,0,0,1
4,0,0,0,0,0,1
5,0,0,0,0,0,1
6,0,0.785714,0,0,0,1
4,0,0,0,0,0,1
3,0,0,0,0,0,1
3,4,0.066667,0,0,0,1
6,0,0.785714,0,0,0,1
6,0,0.785714,0,0,0,1
2,0,0,0,0,0,1
3,0,0.945946,0.013514,1,0,1
3,1,1,0,1,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
4,2,0.6875,0.25,0,0,1
3,1,0,0,0,0,1
3,1,1,0,1,0,1
2,0,0,0,0,0,1
3,2,1,0,1,0,1
2,1,0,0,0,0,1
3,0,0.9375,0,1,0,1
3,0,0,0,0,0,1
2,0,0,0,0,0,1
3,0,1,0,1,0,1
2,1,0,1,1,0,1
2,0,0,1,1,0,1
3,0,0.777778,0.222222,0,0,1
3,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0,1,0,0,1
2,0,0,0,0,0,1
3,0,0,0,0,0,1
4,0,1,0,1,0,1
2,0,0,1,1,0,1
2,0,0,1,1,0,1
3,5,0.055556,0.944444,0,0,1
5,0,0.833333,0,0,0,1
2,0,0,0,0,0,1
5,4,0,0,0,0,1
3,1,1,0,1,0,1
2,4,0,1,0,0,1
4,0,1,0,1,0,1
3,0,0,0,0,0,1
4,0,0,0.8,0,0,1
2,0,0.5,0.5,0,0,1
4,0,0,0.971429,0,0,1
2,0,0,0,0,0,1
2,0,0.555556,0.111111,0,0,1
2,0,0,0,0,0,1
5,0,0.989418,0.005291,1,0,1
2,0,0,0,0,0,1
3,1,0,0,0,0,1
3,1,0,0,0,0,1
3,1,0,0,0,0,1
3,1,0,0,0,0,1
3,1,0,0,0,0,1
3,0,0,0.8,0,0,1
2,0,0,1,0,0,1
2,0,0,1,1,0,1
2,0,0,1,1,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,1,1,0,1,0,1
2,1,0,0.727273,0,0,1
4,1,0.0181,0.977376,0,0,1
4,1,1,0,1,0,1
2,0,0,1,1,0,1
3,0,0,1,1,0,1
3,3,0,0,0,0,1
3,0,1,0,1,0,1
2,0,0,1,1,0,1
2,0,0,1,1,0,1
2,0,0.75,0.083333,0,0,1
6,2,0.941176,0,1,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
4,0,0.857143,0,1,0,1
2,2,0,0,0,0,1
3,1,1,0,1,0,1
4,0,0,0,0,0,1
2,0,0,1,1,0,1
3,0,0,1,1,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
3,0,0,0,0,0,1
3,0,0.903614,0.096386,1,0,1
6,1,0.909091,0,1,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,1,1,0,1
1,1,0,0.727273,0,0,1
2,0,0,1,1,0,1
2,0,0,1,1,0,1
2,2,0,0,0,0,1
2,1,0,0,0,0,1
4,1,0.888889,0.111111,0,0,1
6,1,0,1,0,0,1
2,3,0,0,0,0,1
3,1,0,0,0,0,1
2,0,0,1,0,0,1
2,1,0,0,0,0,1
5,0,0,0,0,0,1
4,1,0.909091,0.090909,1,0,1
2,0,0,0,1,0,1
2,1,0,1,1,0,1
2,0,0,0,0,0,1
3,1,0,1,0,0,1
2,1,0,1,1,0,1
2,1,0.221053,0,0,0,1
3,1,0.066667,0,0,0,1
5,0,0,0,0,0,1
5,0,0,0,0,0,1
2,0,0,0,0,0,1
5,0,0,0,0,0,1
5,4,0,0,0,0,1
5,0,0,0,0,0,1
3,1,1,0,1,0,1
3,0,0.361111,0.555556,0,1,1
4,2,0,0,0,0,1
2,0,0,0,0,0,1
3,2,1,0,1,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
3,1,0.066667,0,0,0,1
3,1,0.066667,0,0,0,1
4,0,0.909091,0.090909,0,0,1
3,1,0,1,0,0,1
5,0,0,0,0,0,1
2,0,0,1,1,0,1
2,1,0,1,1,0,1
2,0,0,0,0,0,1
2,1,0,1,1,0,1
3,3,1,0,1,0,1
3,0,0,1,0,0,1
3,5,0.055556,0.944444,0,0,1
5,1,0,1,0,0,1
2,0,0,0,0,0,1
3,0,0,0,0,0,1
2,0,0,1,1,0,1
5,1,0,1,0,0,1
5,1,0,1,0,0,1
3,1,1,0,1,0,1
5,1,0,1,0,0,1
2,0,0,1,1,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,0,0,0,1
2,1,0,1,0,0,1
2,0,0,0,1,0,1
3,0,0,0,0,0,1
2,1,0,0,0,0,1
3,1,0.898305,0.016949,1,0,1
6,0,0.909091,0.090909,1,0,1
4,0,1,0,1,0,1
2,1,0,1,0,0,1
2,0,0,0,1,0,1
3,0,1,0,1,0,1
3,0,0,0,0,0,1
3,1,0,0,0,0,1
2,1,0,0,0,0,1
2,2,0,0,0,0,1
3,0,0,0,0,0,1
3,0,0,1,0,0,1
4,0,1,0,1,0,1
3,1,1,0,1,0,1
2,0,0.1,0.7,0,0,1
3,0,1,0,1,0,1
4,1,0,0,1,0,1
2,1,0,1,0,1,1
4,1,0.223684,0,0,0,1
2,0,0,0,0,0,1
3,1,1,0,1,0,1
3,1,1,0,1,0,1
8,0,0,0,0,0,1
3,1,0.846154,0,1,0,1
2,1,0,1,0,0,1
5,1,0,0,0,0,1
3,5,0.076923,0.076923,0,0,1
2,1,0,0,1,0,1
2,1,0,0,1,0,1
2,1,0,0,1,0,1
2,1,0,0,0,0,1
3,0,0,0,0,0,1
6,2,0,0,0,0,1
3,1,0,1,1,0,1
2,3,0,1,0,0,1
11,0,0.1875,0.8125,0,0,1
3,0,0,0,0,0,1
2,0,0,0,0,0,1
3,8,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0.909091,0.090909,0,0,1
2,0,0.909091,0.090909,0,0,1
2,0,0.909091,0.090909,0,0,1
6,1,0.714286,0.190476,0,0,1
2,0,0,1,1,0,1
3,1,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
4,0,0,1,0,0,1
3,0,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
3,0,0,1,0,0,1
3,1,1,0,1,0,1
6,0,0,0,0,0,1
4,0,0,0.958904,0,0,1
3,1,1,0,1,0,1
3,1,1,0,1,0,1
6,0,0,0,0,0,1
6,0,0,0,0,0,1
2,1,1,0,0,0,1
2,1,0,0.888889,0,0,1
2,1,0,0,0,0,1
3,2,0.055556,0.944444,0,0,1
5,1,0.714286,0.190476,0,0,1
3,1,0,0,0,0,1
3,0,1,0,1,0,1
2,0,0,0,0,0,1
3,0,0,1,0,0,1
4,0,0.033898,0.661017,0,0,1
2,0,0.909091,0.090909,0,0,1
5,0,0.555556,0.111111,0,0,1
6,4,0,0,0,0,1
4,0,0,0,0,0,1
1,0,0,1,0,0,1
6,0,0.785714,0,0,0,1
2,0,0,0,0,0,1
2,0,0,1,0,0,1
3,0,0,0,0,0,1
2,0,0,1,0,0,1
3,2,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0.957447,0,1,0,1
5,0,0,0,0,0,1
6,3,0,0.166667,0,0,1
2,2,0,0,0,0,1
2,0,0.909091,0.090909,0,0,1
3,1,0,1,1,0,1
3,0,0,0,0,0,1
3,1,0,1,0,0,1
4,0,0.375,0,0,0,1
4,0,0.375,0.5625,0,0,1
2,0,0,1,1,0,1
2,0,0,0.947368,0,0,1
2,0,0.909091,0.090909,0,0,1
2,1,0,0,1,0,1
5,0,0,0,0,0,1
5,3,0,0,0,0,1
5,0,1,0,0,0,1
2,0,0.909091,0.090909,0,0,1
2,0,0.909091,0.090909,0,0,1
2,0,0.909091,0.090909,0,0,1
2,4,0,0,0,0,1
2,0,0,0,0,0,1
2,1,0,0,0,0,1
3,0,0,1,0,0,1
3,0,0.989418,0.005291,1,0,1
2,1,0,0.727273,0,0,1
2,0,0.909091,0.090909,0,0,1
4,0,1,0,1,0,1
4,4,0.375,0,0,0,1
2,0,0,0,0,0,1
4,0,0.481481,0,0,1,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,3,1,0,1,0,1
4,0,0,0,0,0,1
3,0,0.818182,0.090909,0,0,1
3,0,0,0,0,0,1
3,0,0.066667,0.933333,0,0,1
2,0,0.909091,0.090909,0,0,1
3,0,1,0,1,0,1
2,0,0.909091,0.090909,0,0,1
3,1,0,1,0,0,1
3,0,0,1,0,0,1
3,2,1,0,1,0,1
3,0,0,1,0,0,1
3,0,1,0,1,0,1
3,1,0,0,1,0,1
3,0,1,0,1,0,1
2,0,0,0,0,0,1
3,0,0.873984,0.00813,1,0,1
4,2,0.2,0.8,0,1,1
4,2,0.2,0.8,0,1,1
6,1,1,0,1,0,1
2,0,0,0,0,0,1
3,0,0.066667,0.933333,0,0,1
2,0,0,0,0,0,1
3,0,0.909091,0.090909,0,0,1
2,0,0,0.454545,0,0,1
3,0,0,0,0,0,1
3,0,0,0,0,0,1
3,1,0.375,0.5625,0,0,1
2,0,0,1,1,0,1
3,0,0,0,0,0,1
3,0,0,0,0,0,1
3,0,0,0.958904,0,0,1
3,0,0,0,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,1,1,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0.444444,0,0,0,1
3,0,0,0,0,0,1
3,0,0,0,0,0,1
3,0,0.066667,0.933333,0,0,1
2,0,0,1,1,0,1
2,1,0,0.846154,0,0,1
3,1,0,1,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
4,6,0,0,0,0,1
2,0,0,1,1,0,1
4,2,0.2,0,0,1,1
4,2,0.2,0.8,0,1,1
4,2,0.2,0.8,0,1,1
4,2,0.2,0,0,1,1
4,2,0.2,0,0,1,1
4,2,0.2,0.8,0,1,1
2,0,1,0,1,0,1
3,0,0,0,0,0,1
2,0,0.029412,0,0,0,1
3,0,0,1,1,0,1
3,0,0.066667,0.933333,0,0,1
3,5,0.055556,0.944444,0,0,1
3,5,0.055556,0.944444,0,0,1
2,0,0,0,0,0,1
2,0,0,0,0,0,1
3,0,0,1,1,0,1
2,0,0,0,0,0,1
3,0,0.918367,0.081633,1,0,1
2,0,0.714286,0.114286,0,0,1
3,0,0,0,0,0,1
3,0,1,0,1,0,1
2,0,0,0,0,0,1
5,0,0,0.75,0,0,1
3,1,1,0,0,0,1
4,2,0.933333,0.066667,1,0,1
3,1,0,1,0,0,1
3,1,1,0,1,0,1
3,2,0.033333,0.966667,0,0,1
3,1,1,0,1,0,1
4,4,0,0,0,0,1
3,0,0,0,0,0,1
2,0,0,0,0,0,1
3,0,0,0,0,0,1
4,1,0,0,0,0,1
4,1,0,0,0,0,1
4,1,0,0,0,0,1
4,1,0,0,0,0,1
4,1,0,0,0,0,1
3,0,0,0,0,0,1
3,0,0.694915,0,0,0,1
3,0,0,0,0,0,1
2,0,0,0,0,0,1
4,0,0,0,1,0,1
4,2,0,0,0,0,1
4,2,0,0,0,0,1
4,2,0,0,0,0,1
4,2,0,0,0,0,1
4,2,0,0,0,0,1
4,2,0,0,0,0,1
4,2,0,0,0,0,1
4,1,0,0,0,0,1
4,1,0,0,0,0,1
4,2,0,0,0,0,1
4,2,0,0,0,0,1
4,2,0,0,0,0,1
4,1,0,0,0,0,1
3,1,0,0.75,0,0,1
3,0,0.13913,0.121739,1,0,1
3,0,0,0,1,0,1
3,0,0,0,1,0,1
4,0,1,0,1,0,1
4,0,0.256757,0,0,0,1
2,0,0.875,0.125,1,0,1
3,0,0.672131,0,1,0,1
3,0,0,0,0,0,1
2,0,0,1,0,0,1
6,3,0,1,1,0,1
3,0,1,0,1,0,1
3,0,0.909091,0.090909,0,0,1
1,0,0,1,0,0,1
3,1,0,0,0,0,1
2,0,0.894737,0,0,1,1
2,0,0.882353,0,0,1,1
3,1,0.6,0.2,0,0,1
2,1,0,0.882353,0,0,1
3,0,0.672131,0,1,0,1
3,0,0,0,0,0,1
2,0,1,0,1,0,1
1,1,0.066667,0.866667,0,0,1
3,0,0,0,0,0,1
9,0,0.866667,0.133333,0,1,1
2,0,0,1,1,0,1
2,0,0.971591,0,1,0,1
3,0,1,0,1,0,1
2,1,0,0,0,0,1
1,0,0,0,0,0,1
3,1,0,0,0,0,1
7,0,1,0,1,0,1
4,0,1,0,1,0,1
2,1,0.933333,0,1,0,1
2,0,0,0,0,0,1
1,0,1,0,1,0,1
3,0,0.615385,0,1,0,1
4,0,0.615385,0,1,0,1
2,0,0,0,0,0,1
3,1,0,0,0,0,1
2,0,0,0,0,0,1
4,0,0,0,0,0,1
2,0,0,0,0,0,1
2,0,0.083333,0.166667,1,0,1
2,1,1,0,1,0,1
2,1,1,0,1,0,1
3,1,0.923077,0,1,0,1
4,0,1,0,1,0,1
3,1,0,0,0,0,1
15,0,0,0,0,0,1
1,0,0,1,0,0,1
2,1,0,0,0,0,1
3,1,1,0,1,0,1
4,0,0.033898,0,0,0,1
2,0,1,0,1,0,1
3,1,0.926829,0.02439,1,0,1
2,0,0,0,0,0,1
1,0,0.333333,0.666667,0,0,1
3,2,0,0,1,0,1
2,0,0,0,0,0,1
3,0,0,1,1,0,1
3,0,0,1,0,0,1
3,0,0,0,0,0,1
3,1,0,1,0,0,1
1,0,0.974359,0,1,0,1
3,0,0,0,0,0,1
3,1,0,0,0,0,1
1,0,1,0,1,0,1
2,0,0.066667,0.866667,0,0,1
2,0,0,1,0,0,1
2,1,1,0,1,0,1
4,0,0.923077,0,1,0,1
1,0,0,1,0,0,1
3,0,0.307692,0,0,0,1
5,0,0.9,0.1,1,0,1
2,0,0,1,0,0,1
2,0,0,0,0,0,1
1,0,0.909091,0.090909,0,0,1
3,0,0,0,0,0,1
2,1,0,1,0,0,1
4,0,0,1,0,0,1
1,2,0,0,0,0,1
2,3,0.142857,0.857143,0,0,1
3,2,0.375,0,0,0,1
4,0,0,0,0,0,1
1,1,1,0,1,0,1
4,0,0,1,0,0,1
3,0,0.481481,0,0,1,1
2,0,1,0,1,0,1
2,0,0,1,0,0,1
1,1,0,0,0,0,1
2,0,1,0,1,0,1
2,1,0.75,0,0,0,1
2,1,0.5,0.458333,1,0,1
2,0,0.066667,0.866667,0,0,1
1,0,0.909091,0.090909,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
2,0,0,0,0,0,1
4,0,0,1,0,0,1
3,1,0,0,1,0,1
4,6,0,0,0,0,1
4,0,0,0,0,0,1
2,0,0.909091,0.090909,0,0,1
3,0,0,0,0,0,1
3,1,0,1,0,0,1
2,1,0,1,0,0,1
2,2,0,0,0,0,1
3,1,0.857143,0.071429,1,0,1
1,0,0,0,0,0,1
2,0,0,0,0,0,1
1,0,0.923077,0,1,0,1
2,1,0,1,0,0,1
1,0,1,0,1,0,1
6,0,0.644444,0.333333,0,1,1
4,0,0,0,0,0,1
3,0,0,0,0,0,1
4,0,0,0,0,0,1
15,0,0,0,0,0,1
2,0,0.923077,0,1,0,1
1,0,0,1,0,0,1
1,0,0.818182,0.090909,1,0,1
3,0,0,0,0,0,1
2,0,0.923077,0,1,0,1
2,0,1,0,1,0,1
1,0,0,1,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
2,0,0.066667,0.866667,0,0,1
3,3,1,0,1,0,1
2,1,0,0,0,0,1
1,0,0,0,0,0,1
2,0,0,0,1,0,1
1,0,0.029412,0,0,0,1
2,0,1,0,0,0,1
2,0,1,0,1,0,1
3,0,0,0,0,0,1
3,1,0,0,0,0,1
2,0,1,0,1,0,1
3,1,0.393939,0,0,0,1
2,0,0.133333,0.866667,0,0,1
2,0,0,0,0,0,1
2,0,0.918367,0.081633,1,0,1
4,0,0,1,0,0,1
3,0,0.714286,0.114286,0,0,1
2,1,0.923077,0,1,0,1
2,0,0,0,0,0,1
2,0,0.923077,0,1,0,1
2,2,0,0,0,0,1
2,1,1,0,1,0,1
1,2,0,1,0,0,1
2,0,0.933333,0,1,0,1
2,0,0.933333,0,1,0,1
2,0,0.933333,0,1,0,1
4,0,1,0,1,0,1
2,0,0.923077,0,1,0,1
4,0,0.923077,0,1,0,1
5,0,0,0,0,0,1
1,0,0,0,0,0,1
2,1,0.857143,0.071429,1,0,1
2,3,0.75,0.125,0,0,1
5,0,0.694915,0,0,0,1
2,0,0,0,0,0,1
